age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
45,Private,274719,Bachelors,13,Separated,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,5,0,40,Philippines,<=50K
31,Federal-gov,182348,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,13,0,40,Hungary,<=50K
53,Private,81396,Preschool,4,Divorced,Exec-managerial,Unmarried,White,Female,14,0,22,United-States,<=50K
23,Private,51617,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,59,United-States,<=50K
44,Federal-gov,270825,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Self-emp-not-inc,45558,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,14,1,60,United-States,<=50K
60,Private,203376,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Puerto-Rico,<=50K
25,Private,51285,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,22,United-States,<=50K
25,State-gov,179974,Some-college,10,Never-married,Exec-managerial,Not-in-family,Other,Female,4,0,31,United-States,<=50K
17,Private,216287,Some-college,10,Never-married,?,Own-child,White,Female,10,0,20,United-States,<=50K
23,Private,129283,Assoc-voc,11,Never-married,Other-service,Not-in-family,Black,Female,9,0,30,United-States,<=50K
48,Without-pay,204529,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,105828,11th,7,Divorced,Other-service,Not-in-family,White,Female,24,0,44,United-States,<=50K
46,Private,159206,HS-grad,9,Divorced,Farming-fishing,Unmarried,White,Female,0,0,40,United-States,<=50K
51,Private,136720,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3950,1,49,United-States,>50K
36,Private,156767,HS-grad,9,Separated,Farming-fishing,Not-in-family,Other,Female,1,0,40,United-States,<=50K
21,Private,198090,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
21,?,216817,11th,10,Never-married,?,Own-child,White,Female,0,0,13,United-States,<=50K
45,Private,30261,5th-6th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,25,1,45,United-States,<=50K
54,Private,223576,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,1,0,49,United-States,<=50K
48,Private,181053,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,2,1753,37,Taiwan,>50K
37,State-gov,47268,Doctorate,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,8,0,51,Laos,>50K
29,Self-emp-not-inc,39743,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,18,0,56,United-States,<=50K
20,Private,390015,Some-college,10,Never-married,Handlers-cleaners,Other-relative,Other,Female,0,0,40,United-States,<=50K
40,Private,40283,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,10,0,60,United-States,<=50K
35,Private,352935,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
43,Private,26291,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,62,United-States,>50K
21,Private,132174,Assoc-acdm,12,Never-married,Other-service,Other-relative,White,Female,30,0,40,United-States,<=50K
46,Local-gov,227231,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Male,5,1,40,United-States,<=50K
44,Local-gov,38381,10th,6,Divorced,Protective-serv,Not-in-family,White,Male,14,0,40,United-States,<=50K
26,Self-emp-not-inc,371868,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Male,33,0,35,United-States,<=50K
57,?,42107,HS-grad,9,Separated,?,Other-relative,White,Female,17,0,35,Scotland,<=50K
34,Private,381327,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,12,0,59,United-States,<=50K
42,Private,171453,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,31,1,35,United-States,<=50K
37,Private,319973,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,3,0,40,?,<=50K
50,Private,228378,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
42,Private,121635,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,1,60,United-States,<=50K
41,Private,163812,Some-college,10,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,<=50K
44,Local-gov,226353,7th-8th,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,18,0,40,Guatemala,>50K
46,Local-gov,220807,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,21,0,40,United-States,<=50K
40,Private,51492,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,8,0,36,United-States,<=50K
27,Private,259123,HS-grad,9,Separated,Machine-op-inspct,Own-child,Black,Female,6,0,8,United-States,<=50K
24,Private,270849,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,20,0,58,United-States,<=50K
41,Private,35951,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,1,12,United-States,>50K
41,State-gov,182233,Masters,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,7824,0,40,United-States,>50K
17,Private,225850,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,23,0,40,Peru,<=50K
24,Private,227593,7th-8th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,18,0,45,Mexico,<=50K
40,Private,154101,5th-6th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,27,0,36,Holand-Netherlands,<=50K
34,Private,55132,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,40,United-States,>50K
54,Federal-gov,107669,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Male,31,2237,40,United-States,>50K
55,Private,133406,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,28,0,45,Italy,>50K
42,Private,49447,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,12,0,40,United-States,>50K
23,Local-gov,45227,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15170,0,46,United-States,>50K
17,?,206421,Some-college,10,Never-married,?,Own-child,White,Male,5,0,40,United-States,<=50K
50,Private,87520,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
26,State-gov,158891,Masters,14,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,1840,40,United-States,<=50K
49,Private,186963,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,22,United-States,<=50K
45,Local-gov,205824,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,5,0,40,United-States,<=50K
24,Private,242614,Bachelors,13,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,Laos,<=50K
23,Private,196028,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,276448,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,14,0,40,United-States,<=50K
43,Self-emp-not-inc,56104,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,1,36,United-States,<=50K
31,Private,218376,Bachelors,13,Separated,Other-service,Other-relative,White,Female,2,0,40,United-States,<=50K
24,?,259417,Assoc-voc,11,Never-married,?,Own-child,White,Female,27,0,40,United-States,<=50K
50,Private,59384,10th,6,Married-civ-spouse,Other-service,Husband,White,Female,7,2,35,United-States,<=50K
44,?,265167,Some-college,10,Divorced,?,Not-in-family,White,Female,14,0,40,?,<=50K
18,Private,266947,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
66,Self-emp-not-inc,25767,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1,61,United-States,<=50K
77,?,158093,11th,7,Divorced,?,Not-in-family,Black,Female,3,0,21,United-States,<=50K
47,Private,181138,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
44,Private,218680,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,4,1,40,United-States,<=50K
22,?,211724,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
41,Private,187608,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,31,0,50,United-States,>50K
46,Private,85411,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,204774,Some-college,10,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,0,56,United-States,>50K
22,Private,197391,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,36,United-States,<=50K
43,Private,118324,Bachelors,6,Married-civ-spouse,Exec-managerial,Wife,White,Male,53,0,40,United-States,<=50K
25,Private,169190,Bachelors,13,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,4,0,40,Philippines,<=50K
44,Private,571209,Some-college,10,Separated,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K
36,State-gov,395064,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,9,1,61,United-States,<=50K
24,Private,162393,Some-college,10,Never-married,?,Own-child,White,Male,7,0,30,South,<=50K
24,Private,196926,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K
21,Local-gov,38276,12th,8,Never-married,Handlers-cleaners,Other-relative,Black,Male,13,0,40,United-States,<=50K
32,State-gov,371414,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,29,1,87,Iran,>50K
33,Private,199463,HS-grad,9,Separated,Other-service,Not-in-family,Black,Female,18,0,30,Trinadad&Tobago,<=50K
44,Private,170089,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,19,0,31,United-States,<=50K
41,Self-emp-not-inc,140922,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,24,0,61,United-States,<=50K
21,Private,257041,Some-college,10,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,0,0,49,United-States,<=50K
57,Self-emp-inc,85536,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,57,United-States,<=50K
74,?,111206,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,16,0,36,?,<=50K
54,Private,119271,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,9,0,40,United-States,>50K
37,Federal-gov,41263,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
36,Private,276307,Bachelors,13,Married-AF-spouse,Prof-specialty,Wife,White,Female,9,0,40,United-States,>50K
27,Private,183698,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,?,<=50K
22,?,204914,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
43,Local-gov,196531,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,3,0,40,United-States,<=50K
31,Private,290359,Preschool,4,Divorced,Craft-repair,Not-in-family,White,Female,16,0,40,Mexico,<=50K
35,Self-emp-not-inc,344982,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,49,United-States,>50K
38,Private,95102,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,State-gov,201663,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,23,Philippines,<=50K
28,Self-emp-inc,195331,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,16,0,77,United-States,<=50K
28,Private,157207,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,White,Female,25,0,35,United-States,<=50K
41,Private,204787,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Black,Male,0,0,60,United-States,<=50K
48,Private,189078,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K
19,Local-gov,38427,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Private,94482,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,9,0,31,United-States,<=50K
64,Self-emp-not-inc,307918,Doctorate,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,26,0,40,United-States,>50K
44,Local-gov,181262,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,1,0,35,United-States,<=50K
23,Local-gov,47272,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Female,3,0,40,United-States,<=50K
47,Private,322370,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,45,United-States,<=50K
38,Self-emp-not-inc,119886,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
42,Private,279970,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K
38,Self-emp-inc,267819,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,47,1,60,United-States,>50K
30,Private,207958,9th,3,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,4,0,40,Cambodia,<=50K
48,Private,170161,Bachelors,13,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,0,0,45,United-States,<=50K
28,Private,187137,Assoc-acdm,13,Divorced,Exec-managerial,Not-in-family,White,Female,11,0,40,Canada,<=50K
68,Self-emp-not-inc,177132,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,14,0,22,United-States,<=50K
49,Private,197944,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,43,1,5,England,>50K
44,Private,166520,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,10,0,44,United-States,>50K
26,Private,168255,5th-6th,3,Never-married,Other-service,Not-in-family,White,Male,11,0,45,Mexico,<=50K
22,Private,129134,Bachelors,13,Never-married,Tech-support,Other-relative,White,Male,17,0,44,United-States,>50K
37,Private,167092,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,0,40,Canada,<=50K
22,?,34935,Assoc-acdm,13,Never-married,?,Not-in-family,White,Male,12,1,40,United-States,<=50K
28,Private,194865,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,20,0,40,United-States,<=50K
43,Private,113510,HS-grad,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,117987,12th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,18,0,40,United-States,<=50K
22,?,391630,Some-college,7,Widowed,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,327539,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,10,0,40,United-States,<=50K
21,?,195025,HS-grad,9,Divorced,?,Not-in-family,White,Female,33,0,22,United-States,<=50K
36,Private,198848,1st-4th,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,36,Mexico,<=50K
22,State-gov,140381,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,1,0,40,United-States,<=50K
37,Self-emp-not-inc,172884,Prof-school,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,5,1,40,United-States,>50K
52,Private,84424,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,5,0,40,United-States,>50K
58,Self-emp-not-inc,184338,Doctorate,6,Married-civ-spouse,Craft-repair,Husband,White,Male,10,0,40,United-States,>50K
25,Local-gov,166371,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,40,United-States,>50K
34,Private,347364,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,12,1800,40,United-States,<=50K
25,Private,208895,11th,7,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,Peru,<=50K
32,?,327125,HS-grad,9,Separated,?,Not-in-family,White,Male,25,1,40,United-States,<=50K
32,Never-worked,198065,HS-grad,3,Never-married,?,Own-child,Black,Male,22,0,40,United-States,<=50K
22,Private,199797,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
21,Local-gov,45925,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,36,United-States,<=50K
23,Private,158680,HS-grad,9,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
31,Private,263873,Masters,14,Divorced,Prof-specialty,Wife,White,Female,0,0,36,United-States,<=50K
30,Private,145403,Assoc-acdm,13,Never-married,Sales,Unmarried,White,Female,3,0,30,United-States,<=50K
17,Private,547382,HS-grad,9,Married-spouse-absent,Transport-moving,Own-child,White,Male,2,0,50,United-States,<=50K
40,Private,206013,HS-grad,9,Widowed,Transport-moving,Not-in-family,White,Female,12,0,40,United-States,<=50K
25,Federal-gov,38582,11th,11,Never-married,Prof-specialty,Not-in-family,White,Female,36,0,40,United-States,<=50K
38,Private,286638,11th,7,Never-married,Craft-repair,Own-child,White,Male,19,0,30,United-States,<=50K
26,Private,231168,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,8,0,40,United-States,<=50K
36,Private,244893,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,2,0,37,India,<=50K
33,Private,137169,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K
43,Private,137969,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,31,United-States,<=50K
22,Private,35114,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,24,0,30,United-States,<=50K
48,Private,209323,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15012,2196,50,United-States,>50K
43,Private,86323,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
27,Private,163545,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,4,0,40,Japan,<=50K
38,Local-gov,31165,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,14,0,40,United-States,<=50K
46,Private,202589,HS-grad,9,Married-spouse-absent,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
56,Local-gov,203907,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,40,United-States,>50K
25,Private,182442,9th,4,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,35646,Assoc-acdm,13,Married-spouse-absent,Craft-repair,Other-relative,White,Female,0,0,13,United-States,<=50K
25,Local-gov,369355,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,18,1,58,United-States,<=50K
45,Private,231947,1st-4th,4,Separated,Craft-repair,Not-in-family,White,Male,0,0,22,Cuba,<=50K
22,Private,43434,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,19,0,49,United-States,<=50K
26,Private,152477,5th-6th,4,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,40,Poland,<=50K
50,State-gov,35810,HS-grad,9,Divorced,?,Other-relative,White,Female,2,0,40,United-States,<=50K
21,?,39874,11th,7,Never-married,Other-service,Own-child,White,Female,9,0,6,United-States,<=50K
27,Private,172018,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,9,0,40,United-States,<=50K
57,Without-pay,131214,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,8,0,40,United-States,>50K
27,Private,158573,Assoc-voc,6,Married-civ-spouse,Craft-repair,Husband,White,Male,7,1,37,United-States,<=50K
31,?,130478,Bachelors,13,Never-married,?,Not-in-family,White,Male,2,0,58,United-States,<=50K
28,Local-gov,230745,Some-college,10,Never-married,?,Own-child,White,Male,0,1,31,United-States,<=50K
49,Private,163907,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Male,3,1,40,Holand-Netherlands,<=50K
33,Private,202593,7th-8th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,7,0,50,United-States,>50K
